edad,sexo,cve_ent,decil,personas,año
24,FEMENINO,22,1,73,2020
26,FEMENINO,22,1,73,2020
24,FEMENINO,22,1,73,2020
23,FEMENINO,22,3,73,2020
19,FEMENINO,22,9,89,2020
27,FEMENINO,22,5,89,2020
18,FEMENINO,22,1,89,2020
18,FEMENINO,22,4,89,2020
29,FEMENINO,22,6,89,2020
24,FEMENINO,22,7,89,2020
29,FEMENINO,22,4,89,2020
23,FEMENINO,22,2,84,2020
28,FEMENINO,22,2,84,2020
21,FEMENINO,22,5,74,2020
22,FEMENINO,22,8,97,2020
28,FEMENINO,22,5,97,2020
20,FEMENINO,22,7,97,2020
18,FEMENINO,22,6,97,2020
28,FEMENINO,22,1,97,2020
20,FEMENINO,22,3,97,2020
20,FEMENINO,22,10,91,2020
27,FEMENINO,22,7,91,2020
28,FEMENINO,22,10,91,2020
29,FEMENINO,22,5,91,2020
22,FEMENINO,22,2,91,2020
23,FEMENINO,22,3,91,2020
25,MASCULINO,22,10,91,2020
25,FEMENINO,22,10,91,2020
18,FEMENINO,22,9,91,2020
29,FEMENINO,22,5,91,2020
18,FEMENINO,22,6,91,2020
20,MASCULINO,22,4,91,2020
24,FEMENINO,22,5,91,2020
18,FEMENINO,22,2,91,2020
20,MASCULINO,22,2,91,2020
26,FEMENINO,22,2,91,2020
20,FEMENINO,22,7,123,2020
22,FEMENINO,22,7,123,2020
28,MASCULINO,22,7,123,2020
29,FEMENINO,22,9,123,2020
18,FEMENINO,22,7,123,2020
23,MASCULINO,22,1,109,2020
25,FEMENINO,22,4,109,2020
27,FEMENINO,22,10,109,2020
27,FEMENINO,22,6,109,2020
18,MASCULINO,22,7,109,2020
21,FEMENINO,22,4,94,2020
19,FEMENINO,22,4,94,2020
28,FEMENINO,22,4,94,2020
27,FEMENINO,22,2,94,2020
20,MASCULINO,22,10,94,2020
28,FEMENINO,22,2,94,2020
23,FEMENINO,22,9,109,2020
18,MASCULINO,22,7,109,2020
23,FEMENINO,22,4,109,2020
25,FEMENINO,22,8,82,2020
23,FEMENINO,22,8,82,2020
23,FEMENINO,22,4,82,2020
29,FEMENINO,22,8,82,2020
18,MASCULINO,22,6,82,2020
18,MASCULINO,22,7,82,2020
26,FEMENINO,22,7,102,2020
22,MASCULINO,22,3,102,2020
19,FEMENINO,22,3,102,2020
27,FEMENINO,22,3,102,2020
24,MASCULINO,22,9,92,2020
25,FEMENINO,22,1,92,2020
23,FEMENINO,22,5,77,2020
23,FEMENINO,22,4,77,2020
25,MASCULINO,22,5,77,2020
20,FEMENINO,22,8,77,2020
23,FEMENINO,22,8,77,2020
26,FEMENINO,22,3,77,2020
24,FEMENINO,22,5,102,2020
28,FEMENINO,22,5,102,2020
19,FEMENINO,22,4,108,2020
18,FEMENINO,22,4,108,2020
27,FEMENINO,22,7,108,2020
18,FEMENINO,22,5,108,2020
18,MASCULINO,22,6,108,2020
21,FEMENINO,22,4,108,2020
19,FEMENINO,22,7,108,2020
20,FEMENINO,22,5,108,2020
27,FEMENINO,22,7,106,2020
19,FEMENINO,22,2,106,2020
29,FEMENINO,22,10,106,2020
18,FEMENINO,22,9,111,2020
24,FEMENINO,22,7,102,2020
19,FEMENINO,22,8,102,2020
28,FEMENINO,22,7,83,2020
29,FEMENINO,22,8,83,2020
23,FEMENINO,22,8,83,2020
21,FEMENINO,22,3,150,2020
19,FEMENINO,22,3,150,2020
20,FEMENINO,22,8,150,2020
22,MASCULINO,22,7,108,2020
19,FEMENINO,22,3,108,2020
25,FEMENINO,22,7,84,2020
19,FEMENINO,22,7,84,2020
19,FEMENINO,22,7,84,2020
24,MASCULINO,22,6,84,2020
24,FEMENINO,22,6,84,2020
27,FEMENINO,22,10,84,2020
27,FEMENINO,22,3,84,2020
20,FEMENINO,22,9,84,2020
23,FEMENINO,22,4,86,2020
29,FEMENINO,22,4,86,2020
26,FEMENINO,22,4,79,2020
27,FEMENINO,22,2,79,2020
21,FEMENINO,22,5,79,2020
27,FEMENINO,22,5,79,2020
19,FEMENINO,22,3,95,2020
22,FEMENINO,22,6,95,2020
21,FEMENINO,22,4,95,2020
28,FEMENINO,22,10,95,2020
27,FEMENINO,22,1,95,2020
25,FEMENINO,22,4,95,2020
26,FEMENINO,22,4,95,2020
19,FEMENINO,22,6,90,2020
18,MASCULINO,22,6,90,2020
22,FEMENINO,22,7,90,2020
29,FEMENINO,22,5,90,2020
18,FEMENINO,22,1,90,2020
22,FEMENINO,22,4,111,2020
24,MASCULINO,22,5,111,2020
29,FEMENINO,22,4,80,2020
28,FEMENINO,22,3,80,2020
27,FEMENINO,22,2,80,2020
25,FEMENINO,22,2,80,2020
22,FEMENINO,22,6,80,2020
27,FEMENINO,22,2,80,2020
23,MASCULINO,22,1,76,2020
25,FEMENINO,22,8,88,2020
22,FEMENINO,22,8,88,2020
18,MASCULINO,22,8,88,2020
22,FEMENINO,22,8,88,2020
26,MASCULINO,23,10,244,2020
25,FEMENINO,23,7,244,2020
29,MASCULINO,23,1,213,2020
28,MASCULINO,23,3,212,2020
27,FEMENINO,23,2,197,2020
19,FEMENINO,23,2,197,2020
25,FEMENINO,23,4,289,2020
25,FEMENINO,23,9,289,2020
22,FEMENINO,23,10,217,2020
29,FEMENINO,23,2,217,2020
29,MASCULINO,23,9,246,2020
27,MASCULINO,23,3,227,2020
19,FEMENINO,23,2,177,2020
23,FEMENINO,23,8,248,2020
19,FEMENINO,23,6,277,2020
18,FEMENINO,23,5,200,2020
26,MASCULINO,23,10,228,2020
21,FEMENINO,23,1,228,2020
23,FEMENINO,23,2,210,2020
24,FEMENINO,23,2,210,2020
25,FEMENINO,23,6,328,2020
21,FEMENINO,23,7,235,2020
20,MASCULINO,23,1,200,2020
19,MASCULINO,23,7,223,2020
29,FEMENINO,23,9,223,2020
25,FEMENINO,23,5,230,2020
26,FEMENINO,23,7,230,2020
21,FEMENINO,23,9,219,2020
28,FEMENINO,23,3,234,2020
29,MASCULINO,23,9,219,2020
23,MASCULINO,23,10,181,2020
23,FEMENINO,23,1,278,2020
20,MASCULINO,23,1,278,2020
22,FEMENINO,23,3,366,2020
21,MASCULINO,23,5,183,2020
26,FEMENINO,23,2,127,2020
27,FEMENINO,23,10,212,2020
27,FEMENINO,23,1,241,2020
29,MASCULINO,23,7,268,2020
20,FEMENINO,23,1,117,2020
23,FEMENINO,23,5,257,2020
22,FEMENINO,23,8,224,2020
22,MASCULINO,23,8,224,2020
18,FEMENINO,23,2,264,2020
25,MASCULINO,23,10,354,2020
18,MASCULINO,23,10,264,2020
26,FEMENINO,23,7,270,2020
26,MASCULINO,23,7,315,2020
20,FEMENINO,23,10,504,2020
27,FEMENINO,23,4,363,2020
27,MASCULINO,23,10,270,2020
24,FEMENINO,23,4,270,2020
19,MASCULINO,23,1,274,2020
22,MASCULINO,23,6,251,2020
29,MASCULINO,23,6,251,2020
18,FEMENINO,23,5,288,2020
24,FEMENINO,23,3,234,2020
27,FEMENINO,23,5,234,2020
19,FEMENINO,23,3,291,2020
22,MASCULINO,23,3,291,2020
26,FEMENINO,23,7,291,2020
26,FEMENINO,23,2,307,2020
19,MASCULINO,23,1,295,2020
24,FEMENINO,23,1,324,2020
21,MASCULINO,23,7,266,2020
26,MASCULINO,23,2,266,2020
18,MASCULINO,23,2,266,2020
22,FEMENINO,23,2,232,2020
24,FEMENINO,23,7,232,2020
22,MASCULINO,23,7,232,2020
20,FEMENINO,23,4,232,2020
29,FEMENINO,23,9,273,2020
18,MASCULINO,23,3,282,2020
22,FEMENINO,23,5,282,2020
26,FEMENINO,23,6,195,2020
27,FEMENINO,23,10,195,2020
27,MASCULINO,23,10,195,2020
21,FEMENINO,23,2,195,2020
21,FEMENINO,23,7,281,2020
29,FEMENINO,23,3,281,2020
23,FEMENINO,23,1,281,2020
27,FEMENINO,23,9,210,2020
25,FEMENINO,23,4,210,2020
28,MASCULINO,23,9,267,2020
19,FEMENINO,23,6,267,2020
23,MASCULINO,23,5,254,2020
22,FEMENINO,23,3,254,2020
18,FEMENINO,23,2,295,2020
26,FEMENINO,23,6,295,2020
27,MASCULINO,23,1,245,2020
28,FEMENINO,23,1,245,2020
20,FEMENINO,23,5,273,2020
22,FEMENINO,23,5,273,2020
29,FEMENINO,23,3,223,2020
25,MASCULINO,23,9,250,2020
28,FEMENINO,23,4,250,2020
18,MASCULINO,23,5,293,2020
29,MASCULINO,23,8,256,2020
23,FEMENINO,23,8,256,2020
27,FEMENINO,23,9,227,2020
25,MASCULINO,23,1,242,2020
28,MASCULINO,23,5,283,2020
27,FEMENINO,23,5,283,2020
22,FEMENINO,23,5,262,2020
24,FEMENINO,23,7,314,2020
28,FEMENINO,23,8,256,2020
28,MASCULINO,23,9,256,2020
19,FEMENINO,23,8,256,2020
28,MASCULINO,23,8,266,2020
24,FEMENINO,23,8,268,2020
28,FEMENINO,23,5,268,2020
25,FEMENINO,23,7,194,2020
18,MASCULINO,23,2,262,2020
18,FEMENINO,23,2,262,2020
25,FEMENINO,23,8,262,2020
28,FEMENINO,23,3,265,2020
21,MASCULINO,23,5,265,2020
22,FEMENINO,23,7,261,2020
24,FEMENINO,23,2,234,2020
27,FEMENINO,23,10,215,2020
19,FEMENINO,23,7,215,2020
18,FEMENINO,23,10,560,2020
23,MASCULINO,23,5,267,2020
21,MASCULINO,23,7,267,2020
22,FEMENINO,23,6,267,2020
26,FEMENINO,23,8,267,2020
27,FEMENINO,23,4,300,2020
22,FEMENINO,23,7,281,2020
27,FEMENINO,23,3,281,2020
18,MASCULINO,23,4,281,2020
27,FEMENINO,23,5,279,2020
24,FEMENINO,23,5,290,2020
26,FEMENINO,23,4,547,2020
23,MASCULINO,23,10,530,2020
21,MASCULINO,23,3,530,2020
23,FEMENINO,23,7,530,2020
23,FEMENINO,23,8,276,2020
29,FEMENINO,23,9,276,2020
23,FEMENINO,23,2,268,2020
20,MASCULINO,23,3,268,2020
19,FEMENINO,23,3,268,2020
28,MASCULINO,23,1,284,2020
22,MASCULINO,23,4,284,2020
25,MASCULINO,23,6,290,2020
24,FEMENINO,23,6,290,2020
22,FEMENINO,23,8,208,2020
23,FEMENINO,23,2,269,2020
19,FEMENINO,23,2,284,2020
26,MASCULINO,23,1,284,2020
22,MASCULINO,23,6,547,2020
25,FEMENINO,23,10,403,2020
25,MASCULINO,23,7,614,2020
26,MASCULINO,23,9,583,2020
26,FEMENINO,23,9,583,2020
24,FEMENINO,23,5,281,2020
21,MASCULINO,23,3,282,2020
26,FEMENINO,23,6,280,2020
27,FEMENINO,23,8,236,2020
23,MASCULINO,23,6,236,2020
25,FEMENINO,23,6,236,2020
27,FEMENINO,23,9,535,2020
23,FEMENINO,23,5,269,2020
29,FEMENINO,23,5,298,2020
23,FEMENINO,23,5,330,2020
20,FEMENINO,23,9,294,2020
21,MASCULINO,23,6,294,2020
28,FEMENINO,23,5,534,2020
20,FEMENINO,23,7,275,2020
28,FEMENINO,23,8,261,2020
23,FEMENINO,23,7,251,2020
21,FEMENINO,23,9,251,2020
22,MASCULINO,23,9,251,2020
27,MASCULINO,23,5,251,2020
20,MASCULINO,23,4,293,2020
26,MASCULINO,23,5,293,2020
22,FEMENINO,23,5,293,2020
28,FEMENINO,23,1,317,2020
23,FEMENINO,23,6,317,2020
28,FEMENINO,23,8,486,2020
23,FEMENINO,23,1,260,2020
25,FEMENINO,23,4,274,2020
18,FEMENINO,23,9,286,2020
22,MASCULINO,23,10,286,2020
22,FEMENINO,23,1,286,2020
19,FEMENINO,23,8,276,2020
27,FEMENINO,23,8,276,2020
19,FEMENINO,23,3,205,2020
27,FEMENINO,23,2,205,2020
25,MASCULINO,23,4,779,2020
25,FEMENINO,23,6,280,2020
18,FEMENINO,23,2,280,2020
21,MASCULINO,23,2,280,2020
18,FEMENINO,23,6,283,2020
19,MASCULINO,23,1,349,2020
18,FEMENINO,23,5,349,2020
21,FEMENINO,23,9,293,2020
26,FEMENINO,23,6,315,2020
28,FEMENINO,23,9,788,2020
21,MASCULINO,23,6,788,2020
24,FEMENINO,23,6,282,2020
18,FEMENINO,23,4,316,2020
18,MASCULINO,23,4,333,2020
19,MASCULINO,23,8,440,2020
24,MASCULINO,23,7,440,2020
28,FEMENINO,23,5,257,2020
22,FEMENINO,23,4,267,2020
22,FEMENINO,23,4,375,2020
20,FEMENINO,23,8,375,2020
24,MASCULINO,23,7,399,2020
24,FEMENINO,23,1,399,2020
20,FEMENINO,23,7,295,2020
28,FEMENINO,23,7,295,2020
21,FEMENINO,23,1,295,2020
19,MASCULINO,23,1,295,2020
21,MASCULINO,23,1,295,2020
21,FEMENINO,23,6,281,2020
20,FEMENINO,23,3,447,2020
19,FEMENINO,23,9,447,2020
22,FEMENINO,23,9,447,2020
25,FEMENINO,23,10,228,2020
22,MASCULINO,23,1,189,2020
26,FEMENINO,23,5,255,2020
27,FEMENINO,23,4,255,2020
24,FEMENINO,23,7,255,2020
24,FEMENINO,23,5,308,2020
21,FEMENINO,23,2,308,2020
18,MASCULINO,23,6,253,2020
22,FEMENINO,23,5,233,2020
26,FEMENINO,23,7,233,2020
20,FEMENINO,23,1,233,2020
26,FEMENINO,23,10,188,2020
21,MASCULINO,23,8,378,2020
23,MASCULINO,23,6,378,2020
24,FEMENINO,23,10,119,2020
19,FEMENINO,23,4,164,2020
28,MASCULINO,23,2,245,2020
25,FEMENINO,23,4,187,2020
18,FEMENINO,23,5,187,2020
29,FEMENINO,23,3,317,2020
24,FEMENINO,23,7,252,2020
27,FEMENINO,23,3,281,2020
29,FEMENINO,23,2,206,2020
25,FEMENINO,23,1,193,2020
23,MASCULINO,23,6,269,2020
20,FEMENINO,23,7,269,2020
29,MASCULINO,23,7,269,2020
23,FEMENINO,23,8,734,2020
25,MASCULINO,23,7,734,2020
24,MASCULINO,23,3,493,2020
24,FEMENINO,23,8,670,2020
25,FEMENINO,23,5,368,2020
23,FEMENINO,23,8,330,2020
22,FEMENINO,23,2,329,2020
29,FEMENINO,23,4,253,2020
22,MASCULINO,23,2,306,2020
25,MASCULINO,23,7,306,2020
18,MASCULINO,23,7,209,2020
27,MASCULINO,23,7,253,2020
24,FEMENINO,23,6,290,2020
21,FEMENINO,23,4,390,2020
25,FEMENINO,23,7,302,2020
19,MASCULINO,23,10,244,2020
20,MASCULINO,23,6,245,2020
25,FEMENINO,23,2,245,2020
29,MASCULINO,23,9,245,2020
19,FEMENINO,23,6,245,2020
20,MASCULINO,23,6,245,2020
18,MASCULINO,23,5,245,2020
29,FEMENINO,23,5,245,2020
19,MASCULINO,23,5,245,2020
28,FEMENINO,23,3,245,2020
21,FEMENINO,23,7,245,2020
27,MASCULINO,23,4,185,2020
24,FEMENINO,23,4,185,2020
19,FEMENINO,23,8,236,2020
22,MASCULINO,23,8,236,2020
24,FEMENINO,23,8,236,2020
20,MASCULINO,23,1,236,2020
19,FEMENINO,23,4,271,2020
27,FEMENINO,23,7,271,2020
20,MASCULINO,23,4,271,2020
27,MASCULINO,23,5,248,2020
18,MASCULINO,23,3,248,2020
21,FEMENINO,23,10,248,2020
26,MASCULINO,23,7,317,2020
25,FEMENINO,23,6,317,2020
23,FEMENINO,23,2,337,2020
23,FEMENINO,23,10,337,2020
21,FEMENINO,23,3,337,2020
20,FEMENINO,23,3,337,2020
25,FEMENINO,23,2,337,2020
26,FEMENINO,23,2,337,2020
22,FEMENINO,23,1,342,2020
21,MASCULINO,23,1,342,2020
22,FEMENINO,23,3,342,2020
27,FEMENINO,23,4,219,2020
27,MASCULINO,23,2,219,2020
25,FEMENINO,23,9,219,2020
25,FEMENINO,23,3,219,2020
26,FEMENINO,23,2,219,2020
27,FEMENINO,23,4,219,2020
24,FEMENINO,23,4,219,2020
26,MASCULINO,23,4,592,2020
23,FEMENINO,23,4,592,2020
27,MASCULINO,23,4,344,2020
23,MASCULINO,23,6,436,2020
28,MASCULINO,23,8,436,2020
28,FEMENINO,23,5,436,2020
24,FEMENINO,23,8,636,2020
27,FEMENINO,23,8,235,2020
29,MASCULINO,23,8,235,2020
27,MASCULINO,23,5,235,2020
24,FEMENINO,23,8,235,2020
23,FEMENINO,23,5,276,2020
27,FEMENINO,23,5,276,2020
18,FEMENINO,23,10,276,2020
22,FEMENINO,23,9,276,2020
20,FEMENINO,23,9,276,2020
28,MASCULINO,23,10,276,2020
26,FEMENINO,23,5,276,2020
23,MASCULINO,23,5,276,2020
29,MASCULINO,23,7,217,2020
25,FEMENINO,23,7,217,2020
23,FEMENINO,23,6,217,2020
26,FEMENINO,23,5,217,2020
28,FEMENINO,23,10,207,2020
18,FEMENINO,23,7,207,2020
24,MASCULINO,23,6,212,2020
22,MASCULINO,23,6,212,2020
25,FEMENINO,23,4,258,2020
23,FEMENINO,23,3,258,2020
22,MASCULINO,23,9,258,2020
19,FEMENINO,23,1,115,2020
20,FEMENINO,23,1,115,2020
19,FEMENINO,23,2,115,2020
21,MASCULINO,23,1,115,2020
21,FEMENINO,23,1,115,2020
24,FEMENINO,23,1,115,2020
28,FEMENINO,23,7,115,2020
22,FEMENINO,23,5,115,2020
24,FEMENINO,23,5,199,2020
19,FEMENINO,23,2,199,2020
22,FEMENINO,23,7,199,2020
21,FEMENINO,23,4,199,2020
19,FEMENINO,23,8,136,2020
29,MASCULINO,23,4,136,2020
23,FEMENINO,23,2,157,2020
18,FEMENINO,23,1,102,2020
21,FEMENINO,23,1,102,2020
19,FEMENINO,23,3,102,2020
20,FEMENINO,23,2,102,2020
19,MASCULINO,23,2,102,2020
26,FEMENINO,23,2,102,2020
18,FEMENINO,23,5,113,2020
27,FEMENINO,23,1,113,2020
22,MASCULINO,23,1,113,2020
21,FEMENINO,23,2,113,2020
25,FEMENINO,23,4,128,2020
22,MASCULINO,23,3,128,2020
20,FEMENINO,23,3,128,2020
22,FEMENINO,23,1,128,2020
23,FEMENINO,23,1,128,2020
23,FEMENINO,23,1,128,2020
20,FEMENINO,23,1,128,2020
19,FEMENINO,23,1,119,2020
20,FEMENINO,23,6,119,2020
21,FEMENINO,23,6,119,2020
23,FEMENINO,23,5,119,2020
18,MASCULINO,23,5,119,2020
28,FEMENINO,23,5,119,2020
20,FEMENINO,23,2,119,2020
22,FEMENINO,23,1,116,2020
22,FEMENINO,23,1,116,2020
22,FEMENINO,23,4,116,2020
27,FEMENINO,23,9,116,2020
22,FEMENINO,23,5,116,2020
26,FEMENINO,23,5,116,2020
22,FEMENINO,23,5,116,2020
22,MASCULINO,23,5,116,2020
18,FEMENINO,23,2,116,2020
24,FEMENINO,23,4,116,2020
18,FEMENINO,23,4,116,2020
21,FEMENINO,23,4,127,2020
18,MASCULINO,23,2,127,2020
23,FEMENINO,23,1,107,2020
26,FEMENINO,23,1,107,2020
19,MASCULINO,23,3,107,2020
22,FEMENINO,23,3,107,2020
20,FEMENINO,23,4,107,2020
19,FEMENINO,23,1,107,2020
18,FEMENINO,23,1,107,2020
22,FEMENINO,23,3,107,2020
28,FEMENINO,23,4,127,2020
22,MASCULINO,23,1,127,2020
18,FEMENINO,23,5,127,2020
23,MASCULINO,23,9,127,2020
21,FEMENINO,23,9,127,2020
21,MASCULINO,23,2,127,2020
22,FEMENINO,23,5,136,2020
19,FEMENINO,23,1,136,2020
25,FEMENINO,23,2,136,2020
27,FEMENINO,23,2,136,2020
28,MASCULINO,23,6,90,2020
21,MASCULINO,23,6,90,2020
21,FEMENINO,23,7,90,2020
24,MASCULINO,23,7,90,2020
19,MASCULINO,23,4,124,2020
25,MASCULINO,23,3,124,2020
23,FEMENINO,23,1,124,2020
22,FEMENINO,23,1,179,2020
27,MASCULINO,23,6,141,2020
21,FEMENINO,23,6,141,2020
20,FEMENINO,23,1,141,2020
24,FEMENINO,23,2,141,2020
24,FEMENINO,23,2,141,2020
22,FEMENINO,23,7,115,2020
25,FEMENINO,23,8,115,2020
25,FEMENINO,23,8,115,2020
26,FEMENINO,23,1,115,2020
18,MASCULINO,23,2,115,2020
29,FEMENINO,23,3,115,2020
28,FEMENINO,23,2,115,2020
21,FEMENINO,23,3,115,2020
18,FEMENINO,23,3,133,2020
23,FEMENINO,23,2,133,2020
29,FEMENINO,23,3,133,2020
27,FEMENINO,23,4,133,2020
20,FEMENINO,23,3,133,2020
29,FEMENINO,23,1,133,2020
19,FEMENINO,23,1,124,2020
22,FEMENINO,23,2,124,2020
24,FEMENINO,23,2,124,2020
19,FEMENINO,23,6,124,2020
25,FEMENINO,23,3,124,2020
27,FEMENINO,23,6,151,2020
19,MASCULINO,23,5,151,2020
26,FEMENINO,23,2,151,2020
25,FEMENINO,23,3,151,2020
27,FEMENINO,23,9,134,2020
24,FEMENINO,23,9,134,2020
18,FEMENINO,23,9,134,2020
26,FEMENINO,23,1,134,2020
22,MASCULINO,23,2,134,2020
26,FEMENINO,23,3,134,2020
22,FEMENINO,23,9,134,2020
26,MASCULINO,23,3,134,2020
29,FEMENINO,23,6,134,2020
25,FEMENINO,24,8,323,2020
25,FEMENINO,24,5,326,2020
28,FEMENINO,24,3,326,2020
29,MASCULINO,24,6,344,2020
20,FEMENINO,24,5,344,2020
25,FEMENINO,24,3,338,2020
18,FEMENINO,24,10,350,2020
27,MASCULINO,24,9,445,2020
21,FEMENINO,24,6,445,2020
18,MASCULINO,24,4,445,2020
23,MASCULINO,24,7,285,2020
26,FEMENINO,24,9,285,2020
18,FEMENINO,24,7,265,2020
26,MASCULINO,24,1,327,2020
24,FEMENINO,24,2,389,2020
21,FEMENINO,24,10,317,2020
22,FEMENINO,24,2,262,2020
26,FEMENINO,24,5,333,2020
27,FEMENINO,24,9,338,2020
24,MASCULINO,24,5,359,2020
28,FEMENINO,24,5,359,2020
23,FEMENINO,24,4,342,2020
19,MASCULINO,24,10,508,2020
26,FEMENINO,24,10,508,2020
21,MASCULINO,24,8,370,2020
22,FEMENINO,24,9,395,2020
26,MASCULINO,24,10,391,2020
27,FEMENINO,24,8,452,2020
18,MASCULINO,24,5,369,2020
24,FEMENINO,24,9,369,2020
23,FEMENINO,24,9,416,2020
28,FEMENINO,24,4,416,2020
26,MASCULINO,24,2,410,2020
20,FEMENINO,24,9,406,2020
24,FEMENINO,24,10,402,2020
29,MASCULINO,24,8,376,2020
25,MASCULINO,24,8,380,2020
27,MASCULINO,24,8,380,2020
22,FEMENINO,24,8,380,2020
24,MASCULINO,24,10,482,2020
18,FEMENINO,24,10,482,2020
24,FEMENINO,24,10,432,2020
20,MASCULINO,24,10,409,2020
24,FEMENINO,24,6,387,2020
22,MASCULINO,24,10,369,2020
25,MASCULINO,24,7,377,2020
29,FEMENINO,24,7,332,2020
18,FEMENINO,24,6,373,2020
28,FEMENINO,24,5,383,2020
19,FEMENINO,24,7,383,2020
26,FEMENINO,24,9,293,2020
22,FEMENINO,24,7,377,2020
28,MASCULINO,24,5,396,2020
27,FEMENINO,24,10,378,2020
20,FEMENINO,24,1,378,2020
27,FEMENINO,24,6,417,2020
24,MASCULINO,24,6,417,2020
21,FEMENINO,24,8,396,2020
22,FEMENINO,24,7,546,2020
21,MASCULINO,24,4,546,2020
19,FEMENINO,24,8,374,2020
22,FEMENINO,24,3,387,2020
25,MASCULINO,24,5,387,2020
21,FEMENINO,24,4,384,2020
21,MASCULINO,24,6,366,2020
18,MASCULINO,24,7,345,2020
20,FEMENINO,24,9,468,2020
18,MASCULINO,24,5,364,2020
29,FEMENINO,24,7,351,2020
29,FEMENINO,24,8,378,2020
19,MASCULINO,24,9,378,2020
22,MASCULINO,24,10,419,2020
18,FEMENINO,24,9,402,2020
28,FEMENINO,24,5,497,2020
27,FEMENINO,24,6,375,2020
25,MASCULINO,24,7,375,2020
23,MASCULINO,24,10,375,2020
24,FEMENINO,24,6,363,2020
25,FEMENINO,24,5,411,2020
20,MASCULINO,24,4,386,2020
26,FEMENINO,24,7,386,2020
25,MASCULINO,24,7,384,2020
25,FEMENINO,24,7,390,2020
27,FEMENINO,24,10,450,2020
28,FEMENINO,24,10,450,2020
20,FEMENINO,24,2,470,2020
18,MASCULINO,24,7,470,2020
21,FEMENINO,24,7,470,2020
27,FEMENINO,24,10,454,2020
22,FEMENINO,24,10,454,2020
18,MASCULINO,24,6,428,2020
19,FEMENINO,24,3,545,2020
29,FEMENINO,24,5,545,2020
20,FEMENINO,24,8,545,2020
29,FEMENINO,24,10,410,2020
22,FEMENINO,24,10,410,2020
24,FEMENINO,24,7,410,2020
21,MASCULINO,24,10,431,2020
18,FEMENINO,24,7,424,2020
19,MASCULINO,24,1,398,2020
26,FEMENINO,24,6,385,2020
18,FEMENINO,24,7,385,2020
20,MASCULINO,24,7,393,2020
23,FEMENINO,24,7,393,2020
23,FEMENINO,24,2,393,2020
26,MASCULINO,24,2,393,2020
18,MASCULINO,24,1,494,2020
27,FEMENINO,24,9,380,2020
29,MASCULINO,24,5,310,2020
25,MASCULINO,24,10,334,2020
20,MASCULINO,24,10,334,2020
21,FEMENINO,24,8,295,2020
22,FEMENINO,24,9,295,2020
25,MASCULINO,24,7,394,2020
29,MASCULINO,24,4,349,2020
27,FEMENINO,24,4,301,2020
28,FEMENINO,24,2,301,2020
25,MASCULINO,24,8,301,2020
22,FEMENINO,24,8,301,2020
20,FEMENINO,24,9,361,2020
27,MASCULINO,24,9,361,2020
19,FEMENINO,24,5,361,2020
21,MASCULINO,24,10,421,2020
24,FEMENINO,24,5,341,2020
24,FEMENINO,24,9,325,2020
24,MASCULINO,24,7,325,2020
18,MASCULINO,24,7,325,2020
20,FEMENINO,24,6,315,2020
18,FEMENINO,24,7,385,2020
18,FEMENINO,24,7,385,2020
18,MASCULINO,24,7,385,2020
27,FEMENINO,24,5,320,2020
20,MASCULINO,24,3,320,2020
19,FEMENINO,24,3,320,2020
18,FEMENINO,24,4,320,2020
18,FEMENINO,24,8,336,2020
20,FEMENINO,24,3,347,2020
18,FEMENINO,24,9,347,2020
22,FEMENINO,24,9,382,2020
18,MASCULINO,24,4,327,2020
28,MASCULINO,24,8,324,2020
27,FEMENINO,24,9,324,2020
27,FEMENINO,24,7,351,2020
23,FEMENINO,24,10,422,2020
27,FEMENINO,24,3,405,2020
23,FEMENINO,24,8,382,2020
26,MASCULINO,24,8,398,2020
28,MASCULINO,24,8,367,2020
27,FEMENINO,24,3,367,2020
21,FEMENINO,24,9,355,2020
21,FEMENINO,24,8,355,2020
27,FEMENINO,24,4,408,2020
21,MASCULINO,24,7,335,2020
28,MASCULINO,24,6,451,2020
22,MASCULINO,24,7,403,2020
23,FEMENINO,24,9,319,2020
22,FEMENINO,24,6,319,2020
25,MASCULINO,24,2,319,2020
27,MASCULINO,24,9,319,2020
27,FEMENINO,24,5,318,2020
21,FEMENINO,24,4,318,2020
29,FEMENINO,24,7,307,2020
24,MASCULINO,24,3,307,2020
23,MASCULINO,24,3,307,2020
22,MASCULINO,24,2,307,2020
24,FEMENINO,24,2,338,2020
29,MASCULINO,24,6,338,2020
26,MASCULINO,24,6,394,2020
23,MASCULINO,24,8,297,2020
29,FEMENINO,24,5,297,2020
26,FEMENINO,24,2,297,2020
23,FEMENINO,24,9,297,2020
29,FEMENINO,24,9,297,2020
26,FEMENINO,24,9,297,2020
27,FEMENINO,24,6,315,2020
25,MASCULINO,24,6,315,2020
25,FEMENINO,24,6,314,2020
23,FEMENINO,24,10,314,2020
29,FEMENINO,24,9,314,2020
24,FEMENINO,24,9,314,2020
23,FEMENINO,24,10,314,2020
29,FEMENINO,24,5,384,2020
26,FEMENINO,24,7,384,2020
23,FEMENINO,24,4,366,2020
19,MASCULINO,24,5,366,2020
23,FEMENINO,24,5,366,2020
22,MASCULINO,24,2,366,2020
20,FEMENINO,24,2,366,2020
18,MASCULINO,24,2,366,2020
29,FEMENINO,24,5,366,2020
24,FEMENINO,24,1,366,2020
23,FEMENINO,24,2,366,2020
29,FEMENINO,24,1,366,2020
