año,cve_ent,nombre_ent,cve_mun,nombre_mun,beneficiarios,candidatos,pct_pobreza,indice_marginacion,grado_marginacion
2021,20,Oaxaca,20050,Magdalena Peñasco,38,218,97.6476847857,49.561155262575,Alto
2021,20,Oaxaca,20051,Magdalena Teitipac,4,36,93.1278538813,44.7347354370376,Muy alto
2021,20,Oaxaca,20052,Magdalena Tequisistlán,134,389,63.959415332,53.2211787067924,Medio
2021,20,Oaxaca,20053,Magdalena Tlacotepec,20,47,50.0116591928,55.2606686539478,Bajo
2021,20,Oaxaca,20054,Magdalena Zahuatlán,11,11,79.991643454,53.8866753846931,Medio
2021,20,Oaxaca,20055,Mariscala de Juárez,19,167,76.8702816058,53.631643676255,Medio
2021,20,Oaxaca,20056,Mártires de Tacubaya,2,10,85.5393939394,51.1777475639707,Alto
2021,20,Oaxaca,20057,Matías Romero Avendaño,645,2555,61.0578670979,54.5662482990294,Medio
2021,20,Oaxaca,20058,Mazatlán Villa de Flores,38,601,93.7474252084,45.9454381527939,Muy alto
2021,20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,154,3304,67.5811900661,53.8487919240351,Medio
2021,20,Oaxaca,20060,Mixistlán de la Reforma,23,131,96.1227722772,50.7016429442465,Alto
2021,20,Oaxaca,20061,Monjas,20,184,82.647229115,48.1697305044766,Muy alto
2021,20,Oaxaca,20062,Natividad,11,10,58.0034602076,55.6141811255855,Bajo
2021,20,Oaxaca,20063,Nazareno Etla,30,117,55.356785317,56.8758399017886,Muy bajo
2021,20,Oaxaca,20064,Nejapa de Madero,65,537,78.6207193008,52.9341703715452,Medio
2021,20,Oaxaca,20065,Ixpantepec Nieves,5,8,83.8285968028,49.8898988786068,Alto
2021,20,Oaxaca,20066,Santiago Niltepec,360,333,73.2550102249,53.7049721755946,Medio
2021,20,Oaxaca,20067,Oaxaca de Juárez,3045,10686,34.9450804955,58.6802535451019,Muy bajo
2021,20,Oaxaca,20068,Ocotlán de Morelos,191,1533,64.2469460447,53.7176072907667,Medio
2021,20,Oaxaca,20069,La Pe,28,346,95.4984381972,51.0443385174192,Alto
2021,20,Oaxaca,20070,Pinotepa de Don Luis,28,349,84.8300852619,51.2388780696729,Alto
2021,20,Oaxaca,20071,Pluma Hidalgo,57,233,84.5927997204,48.9623664960151,Alto
2021,20,Oaxaca,20072,San José del Progreso,25,550,89.5953838084,50.7456443679553,Alto
2021,20,Oaxaca,20073,Putla Villa de Guerrero,477,2526,63.7423056681,53.7122986438932,Medio
2021,20,Oaxaca,20074,Santa Catarina Quioquitani,4,5,98.1835443038,53.9709881759041,Medio
2021,20,Oaxaca,20075,Reforma de Pineda,195,121,75.8438886648,54.7239925437443,Bajo
2021,20,Oaxaca,20076,La Reforma,114,337,84.5576608951,53.0221582544358,Medio
2021,20,Oaxaca,20077,Reyes Etla,27,166,58.0401812689,54.7552363824369,Bajo
2021,20,Oaxaca,20078,Rojas de Cuauhtémoc,5,12,47.792107796,56.3340682489814,Bajo
2021,20,Oaxaca,20079,Salina Cruz,787,4485,36.6632899313,57.4234987738464,Muy bajo
2021,20,Oaxaca,20080,San Agustín Amatengo,14,51,83.3868003342,50.7699913151665,Alto
2021,20,Oaxaca,20081,San Agustín Atenango,11,47,76.5050505051,51.1694163495146,Alto
2021,20,Oaxaca,20082,San Agustín Chayuco,4,49,92.7776584318,51.9709118474639,Alto
2021,20,Oaxaca,20083,San Agustín de las Juntas,75,605,62.2455026455,57.4191093230082,Muy bajo
2021,20,Oaxaca,20084,San Agustín Etla,62,159,44.3361321777,57.7558189861148,Muy bajo
2021,20,Oaxaca,20085,San Agustín Loxicha,76,2795,94.3812279175,45.6364988947621,Muy alto
2021,20,Oaxaca,20086,San Agustín Tlacotepec,35,50,86.9040767386,52.1562937600981,Alto
2021,20,Oaxaca,20087,San Agustín Yatareni,26,172,77.4827848101,51.6854796929552,Alto
2021,20,Oaxaca,20088,San Andrés Cabecera Nueva,75,310,91.3389830508,50.4378716663702,Alto
2021,20,Oaxaca,20089,San Andrés Dinicuiti,8,58,81.4661870504,53.7912024038994,Medio
2021,20,Oaxaca,20090,San Andrés Huaxpaltepec,29,386,79.4968573224,50.214059158291,Alto
2021,20,Oaxaca,20091,San Andrés Huayápam,51,287,33.2297770407,59.6069046409014,Muy bajo
2021,20,Oaxaca,20092,San Andrés Ixtlahuaca,7,23,63.9668924003,53.8980277956531,Medio
2021,20,Oaxaca,20093,San Andrés Lagunas,7,12,93.1934065934,54.3316861075621,Medio
2021,20,Oaxaca,20094,San Andrés Nuxiño,7,67,96.7433035714,52.946088571782,Medio
2021,20,Oaxaca,20095,San Andrés Paxtlán,6,140,97.8592870544,48.7904353620807,Alto
2021,20,Oaxaca,20096,San Andrés Sinaxtla,6,5,61.3,55.7596518882316,Bajo
2021,20,Oaxaca,20097,San Andrés Solaga,16,88,85.6296033994,52.6781018236657,Medio
2021,20,Oaxaca,20098,San Andrés Teotilálpam,11,144,95.6209856916,50.314929345097,Alto
2021,20,Oaxaca,20099,San Andrés Tepetlapa,2,6,96.1467268623,48.3984626321626,Muy alto
2021,20,Oaxaca,20100,San Andrés Yaá,2,0,86.7793103448,50.0842628400557,Alto
2021,20,Oaxaca,20101,San Andrés Zabache,24,80,86.0809968847,49.5264191262107,Alto
2021,20,Oaxaca,20102,San Andrés Zautla,55,284,52.8498440873,53.6555622753586,Medio
2021,20,Oaxaca,20103,San Antonino Castillo Velasco,43,237,74.2126283758,49.8695121912607,Alto
2021,20,Oaxaca,20104,San Antonino el Alto,12,101,95.1695560254,51.9315629637717,Alto
2021,20,Oaxaca,20105,San Antonino Monte Verde,20,684,95.3094170404,53.1879020415157,Medio
2021,20,Oaxaca,20106,San Antonio Acutla,11,2,85.0892857143,53.5690449158839,Medio
2021,20,Oaxaca,20107,San Antonio de la Cal,251,1407,52.0606247044,57.097601682762,Muy bajo
2021,20,Oaxaca,20108,San Antonio Huitepec,83,245,83.8521046644,51.715462134898,Alto
2021,20,Oaxaca,20109,San Antonio Nanahuatípam,10,27,59.1264266901,54.5196452641362,Medio
2021,20,Oaxaca,20110,San Antonio Sinicahua,29,108,98.0130378096,45.8780899973498,Muy alto
2021,20,Oaxaca,20111,San Antonio Tepetlapa,70,576,92.5987411487,48.2163800352858,Muy alto
2021,20,Oaxaca,20112,San Baltazar Chichicápam,12,82,77.8615318044,52.4204519350181,Alto
2021,20,Oaxaca,20113,San Baltazar Loxicha,218,304,84.4738197425,53.1585043861825,Medio
2021,20,Oaxaca,20114,San Baltazar Yatzachi el Bajo,5,14,88.2913385827,53.2828345727823,Medio
2021,20,Oaxaca,20115,San Bartolo Coyotepec,83,536,39.7042751527,56.430270864509,Bajo
2021,20,Oaxaca,20116,San Bartolomé Ayautla,124,384,95.7559055118,47.7122020004302,Muy alto
2021,20,Oaxaca,20117,San Bartolomé Loxicha,3,34,88.5103884372,49.514607877209,Alto
2021,20,Oaxaca,20118,San Bartolomé Quialana,8,46,86.6881042455,51.1229095126086,Alto
2021,20,Oaxaca,20119,San Bartolomé Yucuañe,13,19,95.3435897436,52.1509442527787,Alto
2021,20,Oaxaca,20120,San Bartolomé Zoogocho,2,2,84.640625,53.4949759474877,Medio
2021,20,Oaxaca,20121,San Bartolo Soyaltepec,9,11,80.9933333333,53.697321132963,Medio
2021,20,Oaxaca,20122,San Bartolo Yautepec,10,10,86.4022082019,53.4842135833253,Medio
2021,20,Oaxaca,20123,San Bernardo Mixtepec,9,89,92.5481852315,51.9427063945541,Alto
2021,20,Oaxaca,20124,San Blas Atempa,293,1336,76.7129971071,47.5153390418427,Muy alto
2021,20,Oaxaca,20125,San Carlos Yautepec,31,611,95.8355791344,48.877043561317,Alto
2021,20,Oaxaca,20126,San Cristóbal Amatlán,37,395,96.747361756,48.2919554450303,Muy alto
2021,20,Oaxaca,20127,San Cristóbal Amoltepec,26,99,96.5280898876,49.8872444442766,Alto
2021,20,Oaxaca,20128,San Cristóbal Lachirioag,14,37,85.7375215146,54.5860113680138,Medio
2021,20,Oaxaca,20130,San Dionisio del Mar,254,476,82.3900499353,48.6974246547803,Muy alto
2021,20,Oaxaca,20131,San Dionisio Ocotepec,57,1107,87.4851645009,50.5400808484444,Alto
2021,20,Oaxaca,20132,San Dionisio Ocotlán,5,17,65.6684587814,53.3074795817417,Medio
2021,20,Oaxaca,20133,San Esteban Atatlahuca,21,175,93.2949468085,49.6828463440692,Alto
2021,20,Oaxaca,20134,San Felipe Jalapa de Díaz,202,3186,89.4874612628,47.5773503641158,Muy alto
2021,20,Oaxaca,20135,San Felipe Tejalápam,16,459,81.8613115783,53.3269090157916,Medio
2021,20,Oaxaca,20136,San Felipe Usila,154,992,92.7616951214,52.3091673192806,Alto
2021,20,Oaxaca,20137,San Francisco Cahuacuá,23,261,95.7415946206,49.3932188858618,Alto
2021,20,Oaxaca,20138,San Francisco Cajonos,8,10,78.6613333333,53.5417399646662,Medio
2021,20,Oaxaca,20139,San Francisco Chapulapa,5,53,95.592421915,49.4760041170334,Alto
2021,20,Oaxaca,20140,San Francisco Chindúa,7,21,84.2394540943,54.284787448249,Medio
2021,20,Oaxaca,20141,San Francisco del Mar,646,633,88.1085651937,49.9974742666701,Alto
2021,20,Oaxaca,20142,San Francisco Huehuetlán,4,11,87.9597765363,49.1642373230957,Alto
2021,20,Oaxaca,20143,San Francisco Ixhuatán,770,582,78.8321759259,54.6074943315048,Bajo
2021,20,Oaxaca,20144,San Francisco Jaltepetongo,5,16,90.5831739962,51.8874337335198,Alto
2021,20,Oaxaca,20145,San Francisco Lachigoló,26,188,55.9342021615,56.8535980147554,Muy bajo
2021,20,Oaxaca,20146,San Francisco Logueche,9,125,95.9496124031,50.1101566351824,Alto
2021,20,Oaxaca,20147,San Francisco Nuxaño,7,5,94.5934065934,54.1663772463591,Medio
2021,20,Oaxaca,20148,San Francisco Ozolotepec,5,54,98.1058823529,49.8568091417192,Alto
2021,20,Oaxaca,20149,San Francisco Sola,36,129,83.7762017336,49.4663248596582,Alto
2021,20,Oaxaca,20150,San Francisco Telixtlahuaca,252,958,65.7037701157,56.6986109343695,Muy bajo
2021,20,Oaxaca,20151,San Francisco Teopan,4,4,93.0741758242,51.8376351069472,Alto
2021,20,Oaxaca,20152,San Francisco Tlapancingo,3,39,91.9505094614,46.0605155508224,Muy alto
2021,20,Oaxaca,20153,San Gabriel Mixtepec,58,355,87.389890007,53.4679774006205,Medio
2021,20,Oaxaca,20154,San Ildefonso Amatlán,5,44,86.812812358,51.7905043555149,Alto
2021,20,Oaxaca,20155,San Ildefonso Sola,36,70,96.3562176166,47.4517287226026,Muy alto
2021,20,Oaxaca,20156,San Ildefonso Villa Alta,53,263,78.5561430793,54.2831951643502,Medio
2021,20,Oaxaca,20157,San Jacinto Amilpas,154,709,37.1185105904,59.6943416023054,Muy bajo
2021,20,Oaxaca,20158,San Jacinto Tlacotepec,6,78,97.7860836859,51.6142592890443,Alto
2021,20,Oaxaca,20159,San Jerónimo Coatlán,18,271,95.0569958848,49.3702005081557,Alto
2021,20,Oaxaca,20160,San Jerónimo Silacayoapilla,11,36,82.6033254157,53.4188966771846,Medio
2021,20,Oaxaca,20161,San Jerónimo Sosola,39,163,86.4955985915,52.2098020371041,Alto
2021,20,Oaxaca,20162,San Jerónimo Taviche,8,73,90.6054376658,48.7225000159212,Muy alto
2021,20,Oaxaca,20163,San Jerónimo Tecóatl,13,38,88.0930720784,50.3106392009844,Alto
2021,20,Oaxaca,20164,San Jorge Nuchita,20,148,78.5664778407,50.8624705483086,Alto
2021,20,Oaxaca,20165,San José Ayuquila,13,38,85.4741007194,51.3122143802363,Alto
2021,20,Oaxaca,20166,San José Chiltepec,340,829,62.0540026462,53.4490745653694,Medio
2021,20,Oaxaca,20167,San José del Peñasco,17,95,92.3338301043,49.8142867665551,Alto
2021,20,Oaxaca,20168,San José Estancia Grande,1,4,71.037593985,50.7133724460325,Alto
2021,20,Oaxaca,20169,San José Independencia,22,200,91.058842039,42.1285692489624,Muy alto
2021,20,Oaxaca,20170,San José Lachiguiri,11,180,95.954271632,44.8309808837109,Muy alto
2021,20,Oaxaca,20171,San José Tenango,410,1262,91.8633012249,37.9560375879217,Muy alto
2021,20,Oaxaca,20172,San Juan Achiutla,10,8,85.7775119617,54.9727124026363,Bajo
2021,20,Oaxaca,20173,San Juan Atepec,18,62,85.1316363636,53.5576564047212,Medio
2021,20,Oaxaca,20174,Ánimas Trujano,30,139,53.4444093493,56.9821162572956,Muy bajo
2021,20,Oaxaca,20175,San Juan Bautista Atatlahuca,9,64,93.5574886536,52.1829034826534,Alto
2021,20,Oaxaca,20176,San Juan Bautista Coixtlahuaca,30,94,88.3537581699,51.0510220524862,Alto
2021,20,Oaxaca,20177,San Juan Bautista Cuicatlán,88,778,71.374749052,54.6717567502474,Bajo
2021,20,Oaxaca,20178,San Juan Bautista Guelache,51,328,41.8354090822,55.9700562511271,Bajo
2021,20,Oaxaca,20179,San Juan Bautista Jayacatlán,5,17,81.2084309133,52.9014141484512,Medio
2021,20,Oaxaca,20181,San Juan Bautista Suchitepec,8,5,90.8239608802,52.7766854844928,Medio
2021,20,Oaxaca,20182,San Juan Bautista Tlacoatzintepec,16,58,97.6838576586,49.2832779081029,Alto
2021,20,Oaxaca,20183,San Juan Bautista Tlachichilco,13,54,93.2219796215,51.4231342883384,Alto
2021,20,Oaxaca,20184,San Juan Bautista Tuxtepec,2128,8937,50.8249250369,56.135935257653,Bajo
2021,20,Oaxaca,20185,San Juan Cacahuatepec,31,716,75.5106607002,53.0479493437922,Medio
2021,20,Oaxaca,20186,San Juan Cieneguilla,2,5,74.7027972028,53.0379743767515,Medio
2021,20,Oaxaca,20187,San Juan Coatzóspam,14,45,95.8225739275,49.9259166065363,Alto
2021,20,Oaxaca,20188,San Juan Colorado,20,389,91.5918607386,49.4912542042221,Alto
2021,20,Oaxaca,20189,San Juan Comaltepec,8,121,97.6008602151,48.2565535365573,Muy alto
2021,20,Oaxaca,20190,San Juan Cotzocón,166,1648,74.6941624993,50.9969745902309,Alto
2021,20,Oaxaca,20191,San Juan Chicomezúchil,3,4,20.2084805654,54.135791987488,Medio
2021,20,Oaxaca,20192,San Juan Chilateca,9,21,47.7209805335,56.5687442185092,Muy bajo
2021,20,Oaxaca,20193,San Juan del Estado,13,72,69.1371988567,54.9030641250815,Bajo
2021,20,Oaxaca,20194,San Juan del Río,4,16,71.7108108108,54.298486097845,Medio
2021,20,Oaxaca,20195,San Juan Diuxi,8,22,95.2598491199,47.3753170226969,Muy alto
2021,20,Oaxaca,20196,San Juan Evangelista Analco,7,11,76.2916666667,55.3169588176331,Bajo
2021,20,Oaxaca,20197,San Juan Guelavía,9,70,84.8485064011,52.8631145952429,Medio
2021,20,Oaxaca,20198,San Juan Guichicovi,369,1879,75.7922211023,49.5751735858624,Alto
2021,20,Oaxaca,20199,San Juan Ihualtepec,3,1,92.4410029499,48.9076056980293,Alto
2021,20,Oaxaca,20200,San Juan Juquila Mixes,20,214,94.9031988873,49.1404262712266,Alto
2021,20,Oaxaca,20201,San Juan Juquila Vijanos,38,66,94.475127551,51.5074033294485,Alto
2021,20,Oaxaca,20202,San Juan Lachao,25,236,89.9941763727,51.4831929117262,Alto
2021,20,Oaxaca,20203,San Juan Lachigalla,346,500,98.5851443399,48.0855781463302,Muy alto
2021,20,Oaxaca,20204,San Juan Lajarcia,7,21,82.398540146,53.7930692446964,Medio
2021,20,Oaxaca,20205,San Juan Lalana,281,1609,86.9978798581,48.6989356950029,Muy alto
2021,20,Oaxaca,20206,San Juan de los Cués,3,6,78.268997669,52.4906952044865,Alto
2021,20,Oaxaca,20207,San Juan Mazatlán,188,1714,86.1131987394,49.5292201899631,Alto
2021,20,Oaxaca,20208,San Juan Mixtepec - Dto. 08,17,339,91.4555114988,49.3422758102582,Alto
2021,20,Oaxaca,20209,San Juan Mixtepec - Dto. 26,1,1,96.5362962963,49.2679108534208,Alto
2021,20,Oaxaca,20210,San Juan Ñumí,76,677,95.6028247711,51.6398072439143,Alto
2021,20,Oaxaca,20211,San Juan Ozolotepec,13,87,97.941260745,49.0059938617294,Alto
2021,20,Oaxaca,20212,San Juan Petlapa,32,159,98.6951038576,47.7686084921693,Muy alto
2021,20,Oaxaca,20213,San Juan Quiahije,3,23,90.5870967742,50.6135779119906,Alto
2021,20,Oaxaca,20214,San Juan Quiotepec,29,182,90.1017495396,51.7290127691255,Alto
2021,20,Oaxaca,20215,San Juan Sayultepec,11,11,73.3287482806,55.4548652282207,Bajo
2021,20,Oaxaca,20216,San Juan Tabaá,8,12,88.4505050505,53.176117230939,Medio
2021,20,Oaxaca,20217,San Juan Tamazola,24,156,98.1742940604,43.8823527879406,Muy alto
2021,20,Oaxaca,20218,San Juan Teita,7,6,98.6566371681,51.7912704973914,Alto
2021,20,Oaxaca,20219,San Juan Teitipac,13,96,89.0858055682,51.2801858919568,Alto
2021,20,Oaxaca,20220,San Juan Tepeuxila,7,71,95.992706334,52.9061923977213,Medio
2021,20,Oaxaca,20221,San Juan Teposcolula,29,52,87.1315577078,53.2931925348868,Medio
2021,20,Oaxaca,20222,San Juan Yaeé,14,38,94.2384196185,53.1902719802369,Medio
2021,20,Oaxaca,20223,San Juan Yatzona,15,19,96.8337236534,54.8478552839259,Bajo
2021,20,Oaxaca,20224,San Juan Yucuita,8,16,67.3296529968,54.3424849984449,Medio
2021,20,Oaxaca,20225,San Lorenzo,7,231,93.108212901,46.2536051198448,Muy alto
2021,20,Oaxaca,20226,San Lorenzo Albarradas,5,47,90.9590747331,53.6587989749911,Medio
2021,20,Oaxaca,20227,San Lorenzo Cacaotepec,79,765,52.3618506927,57.7714847193374,Muy bajo
2021,20,Oaxaca,20228,San Lorenzo Cuaunecuiltitla,3,6,95.8247787611,49.4558796892282,Alto
2021,20,Oaxaca,20229,San Lorenzo Texmelúcan,7,410,98.9136144754,47.1001042680882,Muy alto
2021,20,Oaxaca,20230,San Lorenzo Victoria,27,56,79.3854389722,53.3438821462574,Medio
2021,20,Oaxaca,20231,San Lucas Camotlán,4,57,95.6158663883,47.1670388270881,Muy alto
2021,20,Oaxaca,20232,San Lucas Ojitlán,263,1641,89.0792788918,48.1592038155556,Muy alto
2021,20,Oaxaca,20233,San Lucas Quiaviní,13,75,87.9909200969,50.6224125901472,Alto
2021,20,Oaxaca,20234,San Lucas Zoquiápam,39,281,95.8978753541,46.4117693086444,Muy alto
2021,20,Oaxaca,20235,San Luis Amatlán,55,357,92.3926327813,50.5611646956697,Alto
2021,20,Oaxaca,20236,San Marcial Ozolotepec,3,25,96.7301587302,46.3304756754335,Muy alto
2021,20,Oaxaca,20237,San Marcos Arteaga,10,49,75.0501029513,54.6729777518524,Bajo
2021,20,Oaxaca,20238,San Martín de los Cansecos,6,4,94.5776315789,52.9297214400769,Medio
2021,20,Oaxaca,20239,San Martín Huamelúlpam,10,16,83.6799601196,52.7846713896631,Medio
2021,20,Oaxaca,20240,San Martín Itunyoso,30,342,97.10868635,45.6994653019075,Muy alto
2021,20,Oaxaca,20241,San Martín Lachilá,9,23,79.2248289345,53.2235242465546,Medio
2021,20,Oaxaca,20242,San Martín Peras,24,870,96.5565035804,44.9684577332552,Muy alto
2021,20,Oaxaca,20243,San Martín Tilcajete,12,52,69.302994012,55.1909726983336,Bajo
2021,20,Oaxaca,20244,San Martín Toxpalan,17,172,77.2513497301,52.4573367132723,Alto
2021,20,Oaxaca,20245,San Martín Zacatepec,7,45,88.8031430935,48.7736475645481,Alto
2021,20,Oaxaca,20246,San Mateo Cajonos,6,7,87.688453159,52.9864585900361,Medio
2021,20,Oaxaca,20247,Capulálpam de Méndez,37,46,47.9399538106,57.6974997126782,Muy bajo
2021,20,Oaxaca,20248,San Mateo del Mar,37,1127,85.4013139346,38.5469763638553,Muy alto
2021,20,Oaxaca,20249,San Mateo Yoloxochitlán,169,294,90.9406753879,50.5870982469375,Alto
2021,20,Oaxaca,20250,San Mateo Etlatongo,12,44,79.8308501315,54.0389472848692,Medio
2021,20,Oaxaca,20251,San Mateo Nejápam,2,7,95.9124024284,49.6894717289195,Alto
2021,20,Oaxaca,20252,San Mateo Peñasco,55,152,91.0533265617,50.046044323747,Alto
2021,20,Oaxaca,20253,San Mateo Piñas,8,54,90.2179548728,44.950677296844,Muy alto
2021,20,Oaxaca,20254,San Mateo Río Hondo,8,111,92.4363344051,51.4580981482366,Alto
2021,20,Oaxaca,20255,San Mateo Sindihui,12,105,93.7219708396,51.0976839718127,Alto
2021,20,Oaxaca,20256,San Mateo Tlapiltepec,11,3,79.519047619,54.1803790601044,Medio
2021,20,Oaxaca,20257,San Melchor Betaza,13,25,93.6505429418,50.5228974367453,Alto
2021,20,Oaxaca,20258,San Miguel Achiutla,12,9,89.5550724638,52.5189117034454,Alto
2021,20,Oaxaca,20259,San Miguel Ahuehuetitlán,7,40,90.0866281653,48.8923983586943,Alto
2021,20,Oaxaca,20260,San Miguel Aloápam,2,34,94.7375360527,51.6430011775482,Alto
2021,20,Oaxaca,20261,San Miguel Amatitlán,96,751,95.2674151569,49.7764240023264,Alto
2021,20,Oaxaca,20262,San Miguel Amatlán,20,21,83.4895936571,54.8612656957314,Bajo
2021,20,Oaxaca,20263,San Miguel Coatlán,4,51,93.5963658028,49.6306110506632,Alto
2021,20,Oaxaca,20264,San Miguel Chicahua,32,108,94.6256890849,49.5193260765046,Alto
2021,20,Oaxaca,20265,San Miguel Chimalapa,140,404,82.3927604871,49.4017980791693,Alto
2021,20,Oaxaca,20266,San Miguel del Puerto,46,625,82.8819180167,50.828917715961,Alto
2021,20,Oaxaca,20267,San Miguel del Río,8,7,85.7728937729,54.9865774015841,Bajo
2021,20,Oaxaca,20268,San Miguel Ejutla,18,34,68.5024570025,52.899233702561,Medio
2021,20,Oaxaca,20269,San Miguel el Grande,93,263,84.0746471227,53.1428375914754,Medio
2021,20,Oaxaca,20270,San Miguel Huautla,14,52,94.147102526,46.8971516543939,Muy alto
2021,20,Oaxaca,20271,San Miguel Mixtepec,6,104,96.1907682376,48.523345268306,Muy alto
2021,20,Oaxaca,20272,San Miguel Panixtlahuaca,2,88,95.4675530859,51.7386771961527,Alto
2021,20,Oaxaca,20273,San Miguel Peras,22,194,92.7923179991,47.269059327979,Muy alto
2021,20,Oaxaca,20274,San Miguel Piedras,25,66,97.3698630137,48.9661426242979,Alto
2021,20,Oaxaca,20275,San Miguel Quetzaltepec,26,464,94.0011020151,49.0606703594234,Alto
2021,20,Oaxaca,20276,San Miguel Santa Flor,2,6,90.4247669774,47.2418640853462,Muy alto
2021,20,Oaxaca,20277,Villa Sola de Vega,230,1186,82.6915462038,49.4468624814672,Alto
2021,20,Oaxaca,20278,San Miguel Soyaltepec,115,2820,79.3492289593,49.7756830096573,Alto
2021,20,Oaxaca,20279,San Miguel Suchixtepec,6,62,89.710536183,53.0972058717847,Medio
2021,20,Oaxaca,20280,Villa Talea de Castro,23,44,84.9339796861,54.34150637698,Medio
2021,20,Oaxaca,20281,San Miguel Tecomatlán,3,1,82.5480427046,55.5490683855603,Bajo
2021,20,Oaxaca,20282,San Miguel Tenango,24,33,95.9716859717,51.9027207537724,Alto
2021,20,Oaxaca,20283,San Miguel Tequixtepec,17,52,88.2208333333,53.6719929226672,Medio
2021,20,Oaxaca,20284,San Miguel Tilquiápam,7,75,95.5848600069,46.3475384588448,Muy alto
2021,20,Oaxaca,20285,San Miguel Tlacamama,15,241,81.7277671145,50.709168331092,Alto
2021,20,Oaxaca,20286,San Miguel Tlacotepec,12,114,84.7959117456,51.9604872808828,Alto
2021,20,Oaxaca,20287,San Miguel Tulancingo,3,0,73.0090361446,53.550859906398,Medio
2021,20,Oaxaca,20288,San Miguel Yotao,12,13,95.8457249071,52.5196819263618,Alto
2021,20,Oaxaca,20289,San Nicolás,13,53,82.5878099174,51.0491183760023,Alto
2021,20,Oaxaca,20290,San Nicolás Hidalgo,12,33,78.5975733064,53.2467117267401,Medio
2021,20,Oaxaca,20291,San Pablo Coatlán,38,265,94.3550796813,52.589636983477,Alto
2021,20,Oaxaca,20292,San Pablo Cuatro Venados,9,59,96.5815176559,48.6992771711282,Muy alto
2021,20,Oaxaca,20293,San Pablo Etla,124,669,30.0108862479,58.8988536274167,Muy bajo
2021,20,Oaxaca,20294,San Pablo Huitzo,105,353,64.8428619756,57.2850570323075,Muy bajo
2021,20,Oaxaca,20295,San Pablo Huixtepec,80,501,63.1753013843,57.0414850344605,Muy bajo
2021,20,Oaxaca,20297,San Pablo Tijaltepec,13,136,95.8575638507,47.5669384478965,Muy alto
2021,20,Oaxaca,20298,San Pablo Villa de Mitla,65,682,69.9013545049,53.4313866494277,Medio
2021,20,Oaxaca,20299,San Pablo Yaganiza,7,28,85.8276699029,53.6068943318134,Medio
2021,20,Oaxaca,20300,San Pedro Amuzgos,226,589,88.6845301894,50.8011468272046,Alto
2021,20,Oaxaca,20301,San Pedro Apóstol,7,43,64.4406538735,52.7893927924627,Medio
2021,20,Oaxaca,20302,San Pedro Atoyac,6,125,94.8860062893,48.3996098124331,Muy alto
2021,20,Oaxaca,20303,San Pedro Cajonos,8,14,87.2649140546,52.9416250443961,Medio
2021,20,Oaxaca,20304,San Pedro Coxcaltepec Cántaros,10,7,95.1037463977,51.5914795658191,Alto
2021,20,Oaxaca,20305,San Pedro Comitancillo,65,127,49.6659090909,56.4557380770907,Bajo
2021,20,Oaxaca,20306,San Pedro el Alto,3,70,95.9612056936,48.1619717003709,Muy alto
2021,20,Oaxaca,20307,San Pedro Huamelula,254,614,66.7995567867,52.2420864602107,Alto
2021,20,Oaxaca,20308,San Pedro Huilotepec,40,246,78.4873115116,51.9926821720513,Alto
2021,20,Oaxaca,20309,San Pedro Ixcatlán,124,772,90.4788028639,46.9858139705765,Muy alto
2021,20,Oaxaca,20310,San Pedro Ixtlahuaca,41,712,69.8095513748,48.7265683301703,Muy alto
2021,20,Oaxaca,20311,San Pedro Jaltepetongo,2,4,87.5409090909,47.8230109057491,Muy alto
2021,20,Oaxaca,20312,San Pedro Jicayán,29,907,85.7178277414,46.9607271736682,Muy alto
2021,20,Oaxaca,20313,San Pedro Jocotipac,11,22,92.2883895131,50.634721241479,Alto
2021,20,Oaxaca,20314,San Pedro Juchatengo,25,84,77.4273015873,54.0939934127565,Medio
2021,20,Oaxaca,20315,San Pedro Mártir,11,47,88.2415394824,47.1380611251779,Muy alto
2021,20,Oaxaca,20316,San Pedro Mártir Quiechapa,4,6,96.9208074534,53.5344254027423,Medio
2021,20,Oaxaca,20317,San Pedro Mártir Yucuxaco,19,54,93.2156273479,51.8538626620502,Alto
2021,20,Oaxaca,20318,San Pedro Mixtepec - Dto. 22,290,2738,61.1789166326,55.0903064133824,Bajo
2021,20,Oaxaca,20319,San Pedro Mixtepec - Dto. 26,13,33,98.0574712644,51.0560128139934,Alto
2021,20,Oaxaca,20320,San Pedro Molinos,21,35,90.7971698113,53.1293059271352,Medio
2021,20,Oaxaca,20321,San Pedro Nopala,10,16,93.9445945946,52.5285452980084,Alto
2021,20,Oaxaca,20322,San Pedro Ocopetatillo,4,0,92.097733711,47.4097094203431,Muy alto
2021,20,Oaxaca,20323,San Pedro Ocotepec,4,65,96.6905965622,51.6506203606087,Alto
2021,20,Oaxaca,20324,San Pedro Pochutla,1031,3571,57.3428191001,52.178716970936,Alto
2021,20,Oaxaca,20325,San Pedro Quiatoni,56,1234,89.6070217137,48.661800040139,Muy alto
2021,20,Oaxaca,20326,San Pedro Sochiápam,11,168,97.265344864,49.0109646846964,Alto
2021,20,Oaxaca,20327,San Pedro Tapanatepec,361,840,66.0821381954,52.9007482096349,Medio
2021,20,Oaxaca,20328,San Pedro Taviche,135,144,97.3011937557,49.7217061954916,Alto
