cve_ent,cve_mun,edad,sexo,poblacion
20,20133,26,MASCULINO,16
20,20133,27,FEMENINO,19
20,20133,27,MASCULINO,10
20,20133,28,FEMENINO,22
20,20133,28,MASCULINO,12
20,20133,29,FEMENINO,30
20,20133,29,MASCULINO,8
20,20134,18,FEMENINO,213
20,20134,18,MASCULINO,100
20,20134,19,FEMENINO,200
20,20134,19,MASCULINO,54
20,20134,20,FEMENINO,267
20,20134,20,MASCULINO,65
20,20134,21,FEMENINO,174
20,20134,21,MASCULINO,50
20,20134,22,FEMENINO,213
20,20134,22,MASCULINO,66
20,20134,23,FEMENINO,265
20,20134,23,MASCULINO,39
20,20134,24,FEMENINO,277
20,20134,24,MASCULINO,91
20,20134,25,FEMENINO,223
20,20134,25,MASCULINO,64
20,20134,26,FEMENINO,215
20,20134,26,MASCULINO,36
20,20134,27,FEMENINO,152
20,20134,27,MASCULINO,52
20,20134,28,FEMENINO,207
20,20134,28,MASCULINO,75
20,20134,29,FEMENINO,150
20,20134,29,MASCULINO,38
20,20135,18,FEMENINO,39
20,20135,18,MASCULINO,26
20,20135,19,FEMENINO,26
20,20135,19,MASCULINO,16
20,20135,20,FEMENINO,54
20,20135,20,MASCULINO,13
20,20135,21,FEMENINO,58
20,20135,21,MASCULINO,7
20,20135,22,FEMENINO,52
20,20135,22,MASCULINO,10
20,20135,23,FEMENINO,39
20,20135,23,MASCULINO,12
20,20135,24,FEMENINO,63
20,20135,24,MASCULINO,2
20,20135,25,FEMENINO,34
20,20135,25,MASCULINO,6
20,20135,26,FEMENINO,44
20,20135,26,MASCULINO,12
20,20135,27,FEMENINO,42
20,20135,27,MASCULINO,12
20,20135,28,FEMENINO,49
20,20135,28,MASCULINO,11
20,20135,29,FEMENINO,48
20,20135,29,MASCULINO,12
20,20136,18,FEMENINO,46
20,20136,18,MASCULINO,17
20,20136,19,FEMENINO,64
20,20136,19,MASCULINO,17
20,20136,20,FEMENINO,73
20,20136,20,MASCULINO,25
20,20136,21,FEMENINO,52
20,20136,21,MASCULINO,7
20,20136,22,FEMENINO,70
20,20136,22,MASCULINO,13
20,20136,23,FEMENINO,73
20,20136,23,MASCULINO,17
20,20136,24,FEMENINO,62
20,20136,24,MASCULINO,14
20,20136,25,FEMENINO,68
20,20136,25,MASCULINO,19
20,20136,26,FEMENINO,90
20,20136,26,MASCULINO,8
20,20136,27,FEMENINO,81
20,20136,27,MASCULINO,14
20,20136,28,FEMENINO,71
20,20136,28,MASCULINO,5
20,20136,29,FEMENINO,84
20,20136,29,MASCULINO,19
20,20137,18,FEMENINO,15
20,20137,18,MASCULINO,13
20,20137,19,FEMENINO,23
20,20137,19,MASCULINO,6
20,20137,20,FEMENINO,30
20,20137,20,MASCULINO,17
20,20137,21,FEMENINO,22
20,20137,21,MASCULINO,10
20,20137,22,FEMENINO,20
20,20137,22,MASCULINO,14
20,20137,23,FEMENINO,25
20,20137,23,MASCULINO,19
20,20137,24,FEMENINO,23
20,20137,24,MASCULINO,13
20,20137,25,FEMENINO,24
20,20137,25,MASCULINO,10
20,20137,26,FEMENINO,21
20,20137,26,MASCULINO,12
20,20137,27,FEMENINO,31
20,20137,27,MASCULINO,12
20,20137,28,FEMENINO,23
20,20137,28,MASCULINO,7
20,20137,29,FEMENINO,27
20,20137,29,MASCULINO,9
20,20138,18,FEMENINO,1
20,20138,19,FEMENINO,1
20,20138,20,MASCULINO,1
20,20138,21,MASCULINO,1
20,20138,22,MASCULINO,1
20,20138,23,FEMENINO,3
20,20138,24,FEMENINO,1
20,20138,24,MASCULINO,1
20,20138,25,FEMENINO,3
20,20138,26,FEMENINO,2
20,20138,26,MASCULINO,2
20,20138,27,FEMENINO,2
20,20138,28,FEMENINO,4
20,20138,29,FEMENINO,3
20,20139,18,FEMENINO,17
20,20139,18,MASCULINO,7
20,20139,19,FEMENINO,12
20,20139,19,MASCULINO,3
20,20139,20,FEMENINO,10
20,20139,20,MASCULINO,7
20,20139,21,FEMENINO,12
20,20139,22,FEMENINO,11
20,20139,22,MASCULINO,9
20,20139,23,FEMENINO,12
20,20139,23,MASCULINO,4
20,20139,24,FEMENINO,16
20,20139,24,MASCULINO,5
20,20139,25,FEMENINO,13
20,20139,25,MASCULINO,6
20,20139,26,FEMENINO,13
20,20139,26,MASCULINO,7
20,20139,27,FEMENINO,20
20,20139,27,MASCULINO,4
20,20139,28,FEMENINO,19
20,20139,28,MASCULINO,5
20,20139,29,FEMENINO,12
20,20139,29,MASCULINO,5
20,20140,18,FEMENINO,3
20,20140,18,MASCULINO,2
20,20140,19,FEMENINO,1
20,20140,19,MASCULINO,1
20,20140,20,FEMENINO,7
20,20140,20,MASCULINO,3
20,20140,21,FEMENINO,1
20,20140,21,MASCULINO,1
20,20140,22,FEMENINO,5
20,20140,22,MASCULINO,1
20,20140,23,FEMENINO,5
20,20140,24,FEMENINO,5
20,20140,24,MASCULINO,1
20,20140,25,FEMENINO,4
20,20140,25,MASCULINO,5
20,20140,26,FEMENINO,2
20,20140,26,MASCULINO,1
20,20140,27,FEMENINO,8
20,20140,28,FEMENINO,6
20,20140,28,MASCULINO,2
20,20140,29,FEMENINO,2
20,20140,29,MASCULINO,1
20,20141,18,FEMENINO,35
20,20141,18,MASCULINO,9
20,20141,19,FEMENINO,29
20,20141,19,MASCULINO,6
20,20141,20,FEMENINO,67
20,20141,20,MASCULINO,10
20,20141,21,FEMENINO,29
20,20141,21,MASCULINO,9
20,20141,22,FEMENINO,40
20,20141,22,MASCULINO,6
20,20141,23,FEMENINO,48
20,20141,23,MASCULINO,8
20,20141,24,FEMENINO,37
20,20141,24,MASCULINO,12
20,20141,25,FEMENINO,58
20,20141,25,MASCULINO,8
20,20141,26,FEMENINO,42
20,20141,26,MASCULINO,20
20,20141,27,FEMENINO,45
20,20141,27,MASCULINO,10
20,20141,28,FEMENINO,50
20,20141,29,FEMENINO,53
20,20141,29,MASCULINO,2
20,20142,18,FEMENINO,3
20,20142,19,FEMENINO,2
20,20142,20,FEMENINO,6
20,20142,21,FEMENINO,3
20,20142,22,FEMENINO,6
20,20142,23,FEMENINO,2
20,20142,23,MASCULINO,1
20,20142,24,FEMENINO,2
20,20142,25,FEMENINO,2
20,20142,26,FEMENINO,5
20,20142,27,FEMENINO,3
20,20142,28,FEMENINO,7
20,20142,28,MASCULINO,4
20,20142,29,FEMENINO,1
20,20143,18,FEMENINO,42
20,20143,18,MASCULINO,19
20,20143,19,FEMENINO,20
20,20143,19,MASCULINO,17
20,20143,20,FEMENINO,28
20,20143,20,MASCULINO,6
20,20143,21,FEMENINO,37
20,20143,21,MASCULINO,6
20,20143,22,FEMENINO,46
20,20143,22,MASCULINO,3
20,20143,23,FEMENINO,43
20,20143,23,MASCULINO,12
20,20143,24,FEMENINO,50
20,20143,24,MASCULINO,9
20,20143,25,FEMENINO,40
20,20143,25,MASCULINO,13
20,20143,26,FEMENINO,32
20,20143,26,MASCULINO,11
20,20143,27,FEMENINO,43
20,20143,27,MASCULINO,18
20,20143,28,FEMENINO,41
20,20143,28,MASCULINO,3
20,20143,29,FEMENINO,37
20,20143,29,MASCULINO,6
20,20144,18,FEMENINO,2
20,20144,18,MASCULINO,3
20,20144,19,FEMENINO,8
20,20144,19,MASCULINO,5
20,20144,20,FEMENINO,4
20,20144,20,MASCULINO,1
20,20144,21,FEMENINO,1
20,20144,21,MASCULINO,1
20,20144,22,FEMENINO,6
20,20144,22,MASCULINO,1
20,20144,23,FEMENINO,3
20,20144,24,FEMENINO,2
20,20144,24,MASCULINO,2
20,20144,25,FEMENINO,7
20,20144,25,MASCULINO,4
20,20144,26,FEMENINO,7
20,20144,26,MASCULINO,5
20,20144,27,FEMENINO,6
20,20144,27,MASCULINO,1
20,20144,28,FEMENINO,6
20,20144,28,MASCULINO,2
20,20144,29,FEMENINO,1
20,20144,29,MASCULINO,7
20,20145,18,FEMENINO,15
20,20145,18,MASCULINO,8
20,20145,19,FEMENINO,10
20,20145,19,MASCULINO,5
20,20145,20,FEMENINO,13
20,20145,20,MASCULINO,2
20,20145,21,FEMENINO,11
20,20145,21,MASCULINO,4
20,20145,22,FEMENINO,17
20,20145,22,MASCULINO,6
20,20145,23,FEMENINO,12
20,20145,23,MASCULINO,4
20,20145,24,FEMENINO,18
20,20145,24,MASCULINO,8
20,20145,25,FEMENINO,23
20,20145,25,MASCULINO,5
20,20145,26,FEMENINO,23
20,20145,26,MASCULINO,4
20,20145,27,FEMENINO,19
20,20145,27,MASCULINO,2
20,20145,28,FEMENINO,24
20,20145,28,MASCULINO,6
20,20145,29,FEMENINO,14
20,20145,29,MASCULINO,3
20,20146,18,FEMENINO,24
20,20146,18,MASCULINO,15
20,20146,19,FEMENINO,43
20,20146,19,MASCULINO,9
20,20146,20,FEMENINO,27
20,20146,20,MASCULINO,14
20,20146,21,FEMENINO,19
20,20146,21,MASCULINO,6
20,20146,22,FEMENINO,22
20,20146,22,MASCULINO,9
20,20146,23,FEMENINO,20
20,20146,23,MASCULINO,15
20,20146,24,FEMENINO,21
20,20146,24,MASCULINO,6
20,20146,25,FEMENINO,36
20,20146,25,MASCULINO,7
20,20146,26,FEMENINO,20
20,20146,26,MASCULINO,4
20,20146,27,FEMENINO,20
20,20146,27,MASCULINO,6
20,20146,28,FEMENINO,18
20,20146,28,MASCULINO,9
20,20146,29,FEMENINO,19
20,20146,29,MASCULINO,5
20,20147,18,FEMENINO,2
20,20147,19,FEMENINO,1
20,20147,20,MASCULINO,1
20,20147,21,FEMENINO,1
20,20147,23,FEMENINO,3
20,20147,23,MASCULINO,1
20,20147,24,FEMENINO,1
20,20147,25,FEMENINO,3
20,20147,26,FEMENINO,2
20,20147,27,FEMENINO,3
20,20147,28,FEMENINO,3
20,20147,29,FEMENINO,1
20,20148,18,FEMENINO,13
20,20148,18,MASCULINO,9
20,20148,19,FEMENINO,17
20,20148,19,MASCULINO,6
20,20148,20,FEMENINO,14
20,20148,20,MASCULINO,8
20,20148,21,FEMENINO,16
20,20148,21,MASCULINO,2
20,20148,22,FEMENINO,11
20,20148,22,MASCULINO,3
20,20148,23,FEMENINO,18
20,20148,23,MASCULINO,2
20,20148,24,FEMENINO,24
20,20148,24,MASCULINO,5
20,20148,25,FEMENINO,16
20,20148,25,MASCULINO,3
20,20148,26,FEMENINO,22
20,20148,26,MASCULINO,7
20,20148,27,FEMENINO,14
20,20148,27,MASCULINO,4
20,20148,28,FEMENINO,17
20,20148,28,MASCULINO,3
20,20148,29,FEMENINO,14
20,20148,29,MASCULINO,2
20,20149,18,FEMENINO,10
20,20149,18,MASCULINO,7
20,20149,19,FEMENINO,9
20,20149,19,MASCULINO,4
20,20149,20,FEMENINO,11
20,20149,20,MASCULINO,3
20,20149,21,FEMENINO,13
20,20149,21,MASCULINO,1
20,20149,22,FEMENINO,13
20,20149,22,MASCULINO,1
20,20149,23,FEMENINO,13
20,20149,23,MASCULINO,1
20,20149,24,FEMENINO,10
20,20149,24,MASCULINO,3
20,20149,25,FEMENINO,13
20,20149,25,MASCULINO,6
20,20149,26,FEMENINO,19
20,20149,26,MASCULINO,1
20,20149,27,FEMENINO,10
20,20149,27,MASCULINO,3
20,20149,28,FEMENINO,14
20,20149,28,MASCULINO,4
20,20149,29,FEMENINO,13
20,20150,18,FEMENINO,61
20,20150,18,MASCULINO,21
20,20150,19,FEMENINO,38
20,20150,19,MASCULINO,20
20,20150,20,FEMENINO,51
20,20150,20,MASCULINO,20
20,20150,21,FEMENINO,52
20,20150,21,MASCULINO,3
20,20150,22,FEMENINO,33
20,20150,22,MASCULINO,17
20,20150,23,FEMENINO,51
20,20150,23,MASCULINO,21
20,20150,24,FEMENINO,97
20,20150,24,MASCULINO,19
20,20150,25,FEMENINO,84
20,20150,25,MASCULINO,5
20,20150,26,FEMENINO,73
20,20150,26,MASCULINO,13
20,20150,27,FEMENINO,64
20,20150,27,MASCULINO,15
20,20150,28,FEMENINO,72
20,20150,28,MASCULINO,16
20,20150,29,FEMENINO,100
20,20150,29,MASCULINO,12
20,20151,19,FEMENINO,3
20,20151,19,MASCULINO,3
20,20151,21,FEMENINO,1
20,20151,21,MASCULINO,1
20,20151,22,FEMENINO,1
20,20151,23,FEMENINO,3
20,20151,23,MASCULINO,3
20,20151,25,FEMENINO,2
20,20151,25,MASCULINO,2
20,20151,26,MASCULINO,1
20,20151,27,FEMENINO,1
20,20151,28,FEMENINO,2
20,20152,18,FEMENINO,22
20,20152,18,MASCULINO,12
20,20152,19,FEMENINO,19
20,20152,19,MASCULINO,10
20,20152,20,FEMENINO,22
20,20152,20,MASCULINO,4
20,20152,21,FEMENINO,18
20,20152,21,MASCULINO,2
20,20152,22,FEMENINO,16
20,20152,22,MASCULINO,10
20,20152,23,FEMENINO,25
20,20152,23,MASCULINO,11
20,20152,24,FEMENINO,23
20,20152,24,MASCULINO,8
20,20152,25,FEMENINO,24
20,20152,25,MASCULINO,5
20,20152,26,FEMENINO,22
20,20152,26,MASCULINO,6
20,20152,27,FEMENINO,13
20,20152,27,MASCULINO,9
20,20152,28,FEMENINO,14
20,20152,28,MASCULINO,6
20,20152,29,FEMENINO,15
20,20152,29,MASCULINO,4
20,20153,18,FEMENINO,29
20,20153,18,MASCULINO,10
20,20153,19,FEMENINO,9
20,20153,19,MASCULINO,10
20,20153,20,FEMENINO,22
20,20153,20,MASCULINO,6
20,20153,21,FEMENINO,24
20,20153,21,MASCULINO,7
20,20153,22,FEMENINO,24
20,20153,22,MASCULINO,6
20,20153,23,FEMENINO,33
20,20153,23,MASCULINO,7
20,20153,24,FEMENINO,15
20,20153,24,MASCULINO,3
20,20153,25,FEMENINO,14
20,20153,25,MASCULINO,2
20,20153,26,FEMENINO,37
20,20153,26,MASCULINO,2
20,20153,27,FEMENINO,32
20,20153,27,MASCULINO,7
20,20153,28,FEMENINO,36
20,20153,28,MASCULINO,2
20,20153,29,FEMENINO,32
20,20153,29,MASCULINO,3
20,20154,18,FEMENINO,15
20,20154,18,MASCULINO,8
20,20154,19,FEMENINO,7
20,20154,19,MASCULINO,2
20,20154,20,FEMENINO,6
20,20154,20,MASCULINO,4
20,20154,21,FEMENINO,4
20,20154,21,MASCULINO,5
20,20154,22,FEMENINO,19
20,20154,22,MASCULINO,1
20,20154,23,FEMENINO,19
20,20154,23,MASCULINO,6
20,20154,24,FEMENINO,14
20,20154,24,MASCULINO,3
20,20154,25,FEMENINO,15
20,20154,25,MASCULINO,3
20,20154,26,FEMENINO,11
20,20154,26,MASCULINO,5
20,20154,27,FEMENINO,12
20,20154,27,MASCULINO,4
20,20154,28,FEMENINO,15
20,20154,28,MASCULINO,3
20,20154,29,FEMENINO,11
20,20154,29,MASCULINO,5
20,20155,18,FEMENINO,9
20,20155,18,MASCULINO,6
20,20155,19,FEMENINO,2
20,20155,19,MASCULINO,6
20,20155,20,FEMENINO,6
20,20155,20,MASCULINO,3
20,20155,21,FEMENINO,7
20,20155,21,MASCULINO,3
20,20155,22,FEMENINO,7
20,20155,22,MASCULINO,6
20,20155,23,FEMENINO,9
20,20155,23,MASCULINO,2
20,20155,24,FEMENINO,6
20,20155,24,MASCULINO,4
20,20155,25,FEMENINO,7
20,20155,25,MASCULINO,1
20,20155,26,FEMENINO,5
20,20155,26,MASCULINO,1
20,20155,27,FEMENINO,3
20,20155,27,MASCULINO,1
20,20155,28,FEMENINO,3
20,20155,28,MASCULINO,2
20,20155,29,FEMENINO,4
20,20155,29,MASCULINO,2
20,20156,18,FEMENINO,16
20,20156,18,MASCULINO,7
20,20156,19,FEMENINO,18
20,20156,19,MASCULINO,4
20,20156,20,FEMENINO,21
20,20156,20,MASCULINO,9
20,20156,21,FEMENINO,10
20,20156,21,MASCULINO,3
20,20156,22,FEMENINO,18
20,20156,22,MASCULINO,6
20,20156,23,FEMENINO,25
20,20156,23,MASCULINO,2
20,20156,24,FEMENINO,24
20,20156,24,MASCULINO,4
20,20156,25,FEMENINO,26
20,20156,25,MASCULINO,8
20,20156,26,FEMENINO,26
20,20156,26,MASCULINO,8
20,20156,27,FEMENINO,30
20,20156,27,MASCULINO,6
20,20156,28,FEMENINO,25
20,20156,28,MASCULINO,4
20,20156,29,FEMENINO,22
20,20156,29,MASCULINO,3
20,20157,18,FEMENINO,35
20,20157,18,MASCULINO,28
20,20157,19,FEMENINO,11
20,20157,19,MASCULINO,20
20,20157,20,FEMENINO,33
20,20157,20,MASCULINO,20
20,20157,21,FEMENINO,27
20,20157,21,MASCULINO,19
20,20157,22,FEMENINO,41
20,20157,22,MASCULINO,26
20,20157,23,FEMENINO,60
20,20157,23,MASCULINO,12
20,20157,24,FEMENINO,77
20,20157,24,MASCULINO,42
20,20157,25,FEMENINO,60
20,20157,25,MASCULINO,23
20,20157,26,FEMENINO,53
20,20157,26,MASCULINO,9
20,20157,27,FEMENINO,47
20,20157,27,MASCULINO,12
20,20157,28,FEMENINO,34
20,20157,28,MASCULINO,16
20,20157,29,FEMENINO,29
20,20157,29,MASCULINO,3
20,20158,18,FEMENINO,8
20,20158,18,MASCULINO,12
20,20158,19,FEMENINO,7
20,20158,19,MASCULINO,8
20,20158,20,FEMENINO,20
20,20158,20,MASCULINO,14
20,20158,21,FEMENINO,19
20,20158,21,MASCULINO,4
20,20158,22,FEMENINO,17
20,20158,22,MASCULINO,11
20,20158,23,FEMENINO,24
20,20158,23,MASCULINO,9
20,20158,24,FEMENINO,15
20,20158,24,MASCULINO,10
20,20158,25,FEMENINO,16
20,20158,25,MASCULINO,10
20,20158,26,FEMENINO,12
20,20158,26,MASCULINO,11
20,20158,27,FEMENINO,24
20,20158,27,MASCULINO,3
20,20158,28,FEMENINO,16
20,20158,28,MASCULINO,13
20,20158,29,FEMENINO,16
20,20158,29,MASCULINO,6
20,20159,18,FEMENINO,30
20,20159,18,MASCULINO,21
20,20159,19,FEMENINO,38
20,20159,19,MASCULINO,16
20,20159,20,FEMENINO,43
20,20159,20,MASCULINO,19
20,20159,21,FEMENINO,27
20,20159,21,MASCULINO,11
20,20159,22,FEMENINO,39
20,20159,22,MASCULINO,12
20,20159,23,FEMENINO,40
20,20159,23,MASCULINO,6
20,20159,24,FEMENINO,41
20,20159,24,MASCULINO,19
20,20159,25,FEMENINO,41
20,20159,25,MASCULINO,10
20,20159,26,FEMENINO,33
20,20159,26,MASCULINO,11
20,20159,27,FEMENINO,32
20,20159,27,MASCULINO,5
20,20159,28,FEMENINO,37
20,20159,28,MASCULINO,10
20,20159,29,FEMENINO,34
20,20159,29,MASCULINO,3
20,20160,18,FEMENINO,4
20,20160,18,MASCULINO,1
20,20160,19,FEMENINO,3
20,20160,19,MASCULINO,1
20,20160,20,FEMENINO,1
20,20160,20,MASCULINO,2
20,20160,21,FEMENINO,5
20,20160,21,MASCULINO,2
20,20160,22,FEMENINO,6
20,20160,22,MASCULINO,2
20,20160,23,FEMENINO,12
20,20160,23,MASCULINO,1
20,20160,24,FEMENINO,9
20,20160,24,MASCULINO,2
20,20160,25,FEMENINO,7
20,20160,25,MASCULINO,1
20,20160,26,FEMENINO,8
20,20160,26,MASCULINO,1
20,20160,27,FEMENINO,9
20,20160,28,FEMENINO,7
20,20160,28,MASCULINO,2
20,20160,29,FEMENINO,10
20,20160,29,MASCULINO,3
20,20161,18,FEMENINO,8
20,20161,18,MASCULINO,8
20,20161,19,FEMENINO,11
20,20161,19,MASCULINO,4
20,20161,20,FEMENINO,14
20,20161,20,MASCULINO,8
20,20161,21,FEMENINO,16
20,20161,21,MASCULINO,3
20,20161,22,FEMENINO,15
20,20161,22,MASCULINO,7
20,20161,23,FEMENINO,19
20,20161,23,MASCULINO,2
20,20161,24,FEMENINO,14
20,20161,24,MASCULINO,3
20,20161,25,FEMENINO,20
20,20161,25,MASCULINO,5
20,20161,26,FEMENINO,21
20,20161,26,MASCULINO,9
20,20161,27,FEMENINO,11
20,20161,27,MASCULINO,3
20,20161,28,FEMENINO,16
20,20161,28,MASCULINO,5
20,20161,29,FEMENINO,14
20,20161,29,MASCULINO,2
20,20162,18,FEMENINO,15
20,20162,18,MASCULINO,6
20,20162,19,FEMENINO,14
20,20162,19,MASCULINO,4
20,20162,20,FEMENINO,16
20,20162,20,MASCULINO,10
20,20162,21,FEMENINO,11
20,20162,21,MASCULINO,4
20,20162,22,FEMENINO,15
20,20162,22,MASCULINO,4
20,20162,23,FEMENINO,10
20,20162,23,MASCULINO,2
20,20162,24,FEMENINO,17
20,20162,24,MASCULINO,5
20,20162,25,FEMENINO,16
20,20162,25,MASCULINO,6
20,20162,26,FEMENINO,6
20,20162,26,MASCULINO,2
20,20162,27,FEMENINO,19
20,20162,27,MASCULINO,1
20,20162,28,FEMENINO,8
20,20162,29,FEMENINO,10
20,20162,29,MASCULINO,4
20,20163,18,FEMENINO,3
20,20163,19,FEMENINO,8
20,20163,20,FEMENINO,4
20,20163,20,MASCULINO,1
20,20163,21,FEMENINO,4
20,20163,22,FEMENINO,7
20,20163,22,MASCULINO,1
20,20163,23,FEMENINO,9
20,20163,23,MASCULINO,1
20,20163,24,FEMENINO,9
20,20163,25,FEMENINO,3
20,20163,25,MASCULINO,2
20,20163,26,FEMENINO,6
20,20163,27,FEMENINO,8
20,20163,27,MASCULINO,2
20,20163,28,FEMENINO,5
20,20163,28,MASCULINO,1
20,20163,29,FEMENINO,7
20,20163,29,MASCULINO,2
20,20164,18,FEMENINO,18
20,20164,18,MASCULINO,5
20,20164,19,FEMENINO,23
20,20164,19,MASCULINO,4
20,20164,20,FEMENINO,16
20,20164,20,MASCULINO,8
20,20164,21,FEMENINO,15
20,20164,21,MASCULINO,6
20,20164,22,FEMENINO,18
20,20164,22,MASCULINO,2
20,20164,23,FEMENINO,16
20,20164,23,MASCULINO,5
20,20164,24,FEMENINO,24
20,20164,24,MASCULINO,8
20,20164,25,FEMENINO,19
20,20164,25,MASCULINO,8
20,20164,26,FEMENINO,29
20,20164,26,MASCULINO,4
20,20164,27,FEMENINO,22
20,20164,27,MASCULINO,10
20,20164,28,FEMENINO,20
20,20164,28,MASCULINO,5
20,20164,29,FEMENINO,28
20,20164,29,MASCULINO,6
20,20165,18,FEMENINO,12
20,20165,18,MASCULINO,3
20,20165,19,FEMENINO,6
20,20165,19,MASCULINO,4
20,20165,20,FEMENINO,7
20,20165,20,MASCULINO,5
20,20165,21,FEMENINO,4
20,20165,21,MASCULINO,1
20,20165,22,FEMENINO,8
20,20165,22,MASCULINO,1
20,20165,23,FEMENINO,9
20,20165,23,MASCULINO,3
20,20165,24,FEMENINO,12
20,20165,25,FEMENINO,7
20,20165,25,MASCULINO,1
20,20165,26,FEMENINO,10
20,20165,26,MASCULINO,3
20,20165,27,FEMENINO,13
20,20165,27,MASCULINO,1
20,20165,28,FEMENINO,4
20,20165,28,MASCULINO,1
20,20165,29,FEMENINO,11
20,20165,29,MASCULINO,1
20,20166,18,FEMENINO,35
20,20166,18,MASCULINO,16
20,20166,19,FEMENINO,48
20,20166,19,MASCULINO,29
20,20166,20,FEMENINO,61
20,20166,20,MASCULINO,27
20,20166,21,FEMENINO,58
20,20166,21,MASCULINO,19
20,20166,22,FEMENINO,54
20,20166,22,MASCULINO,12
20,20166,23,FEMENINO,46
20,20166,23,MASCULINO,11
20,20166,24,FEMENINO,79
20,20166,24,MASCULINO,11
20,20166,25,FEMENINO,51
20,20166,25,MASCULINO,4
20,20166,26,FEMENINO,68
20,20166,26,MASCULINO,8
20,20166,27,FEMENINO,55
20,20166,27,MASCULINO,8
20,20166,28,FEMENINO,54
20,20166,28,MASCULINO,11
20,20166,29,FEMENINO,53
20,20166,29,MASCULINO,11
20,20167,18,FEMENINO,17
20,20167,18,MASCULINO,4
20,20167,19,FEMENINO,17
20,20167,19,MASCULINO,5
20,20167,20,FEMENINO,21
20,20167,20,MASCULINO,5
20,20167,21,FEMENINO,12
20,20167,21,MASCULINO,2
20,20167,22,FEMENINO,19
20,20167,22,MASCULINO,1
20,20167,23,FEMENINO,12
20,20167,23,MASCULINO,3
20,20167,24,FEMENINO,9
20,20167,25,FEMENINO,20
20,20167,25,MASCULINO,6
20,20167,26,FEMENINO,14
20,20167,26,MASCULINO,5
20,20167,27,FEMENINO,22
20,20167,27,MASCULINO,2
20,20167,28,FEMENINO,12
20,20167,28,MASCULINO,3
20,20167,29,FEMENINO,17
20,20167,29,MASCULINO,2
20,20168,18,FEMENINO,3
20,20168,18,MASCULINO,1
20,20168,19,FEMENINO,5
20,20168,19,MASCULINO,1
20,20168,20,FEMENINO,5
20,20168,20,MASCULINO,3
20,20168,21,FEMENINO,4
20,20168,22,FEMENINO,4
20,20168,23,FEMENINO,3
20,20168,24,FEMENINO,4
20,20168,24,MASCULINO,1
20,20168,25,FEMENINO,3
20,20168,25,MASCULINO,1
20,20168,26,FEMENINO,7
20,20168,26,MASCULINO,1
20,20168,27,FEMENINO,1
20,20168,28,FEMENINO,10
20,20168,28,MASCULINO,2
20,20168,29,FEMENINO,7
20,20168,29,MASCULINO,1
20,20169,18,FEMENINO,16
20,20169,18,MASCULINO,10
20,20169,19,FEMENINO,19
20,20169,19,MASCULINO,3
20,20169,20,FEMENINO,15
20,20169,20,MASCULINO,6
20,20169,21,FEMENINO,20
20,20169,21,MASCULINO,8
20,20169,22,FEMENINO,19
20,20169,22,MASCULINO,6
20,20169,23,FEMENINO,23
20,20169,23,MASCULINO,7
20,20169,24,FEMENINO,14
20,20169,24,MASCULINO,4
20,20169,25,FEMENINO,26
20,20169,25,MASCULINO,7
20,20169,26,FEMENINO,19
20,20169,26,MASCULINO,5
20,20169,27,FEMENINO,22
20,20169,27,MASCULINO,8
20,20169,28,FEMENINO,20
20,20169,28,MASCULINO,5
20,20169,29,FEMENINO,28
20,20169,29,MASCULINO,4
20,20170,18,FEMENINO,35
20,20170,18,MASCULINO,25
20,20170,19,FEMENINO,26
20,20170,19,MASCULINO,23
20,20170,20,FEMENINO,36
20,20170,20,MASCULINO,26
20,20170,21,FEMENINO,23
20,20170,21,MASCULINO,14
20,20170,22,FEMENINO,25
20,20170,22,MASCULINO,21
20,20170,23,FEMENINO,39
20,20170,23,MASCULINO,12
20,20170,24,FEMENINO,39
20,20170,24,MASCULINO,14
20,20170,25,FEMENINO,23
20,20170,25,MASCULINO,29
20,20170,26,FEMENINO,21
20,20170,26,MASCULINO,16
20,20170,27,FEMENINO,20
20,20170,27,MASCULINO,22
20,20170,28,FEMENINO,20
20,20170,28,MASCULINO,8
20,20170,29,FEMENINO,18
20,20170,29,MASCULINO,13
20,20171,18,FEMENINO,85
20,20171,18,MASCULINO,28
20,20171,19,FEMENINO,84
20,20171,19,MASCULINO,14
20,20171,20,FEMENINO,111
20,20171,20,MASCULINO,20
20,20171,21,FEMENINO,65
20,20171,21,MASCULINO,11
20,20171,22,FEMENINO,83
20,20171,22,MASCULINO,16
20,20171,23,FEMENINO,102
20,20171,23,MASCULINO,20
20,20171,24,FEMENINO,83
20,20171,24,MASCULINO,18
20,20171,25,FEMENINO,99
20,20171,25,MASCULINO,13
20,20171,26,FEMENINO,84
20,20171,26,MASCULINO,12
20,20171,27,FEMENINO,96
20,20171,27,MASCULINO,15
20,20171,28,FEMENINO,101
20,20171,28,MASCULINO,14
20,20171,29,FEMENINO,76
20,20171,29,MASCULINO,12
20,20172,18,FEMENINO,1
20,20172,20,FEMENINO,1
20,20172,20,MASCULINO,2
20,20172,21,MASCULINO,1
20,20172,22,FEMENINO,2
20,20172,23,MASCULINO,1
20,20172,24,FEMENINO,2
20,20172,25,FEMENINO,2
20,20172,26,FEMENINO,1
20,20172,27,FEMENINO,1
20,20172,27,MASCULINO,2
20,20172,28,FEMENINO,2
20,20172,29,FEMENINO,1
20,20173,18,FEMENINO,6
20,20173,18,MASCULINO,1
20,20173,19,FEMENINO,4
20,20173,19,MASCULINO,6
